giturl,commit,user,timestamp,benchmark,machine,repetition,test,result
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,5,"stream",62.203541
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,5,"tsearch",6.991488
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,5,"vecmath",387.870907
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,5,"vm",13854.018495
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,5,"vm-rw",28.093733
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,5,"vm-splice",251665.445981
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,5,"zero",209342.61373
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"af-alg",23092.288242
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"atomic",523606.221717
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"bigheap",7157.508686
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"brk",210448.825751
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"bsearch",172.564437
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"cache",18.999937
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"cpu",72.192336
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"crypt",72.958116
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"full",79302.273946
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"heapsort",1.799946
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"hsearch",1196.397376
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"icache",356.238618
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"lockbus",1074787.866087
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"longjmp",46602.707773
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"lsearch",4.300018
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"malloc",713928.489144
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"matrix",2092.313818
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"memcpy",108.480866
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"mincore",21278.845096
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"mmap",0.298469
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"mremap",7.198112
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"msync",12.963022
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"nop",90979.883276
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,,113108.320466
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"numa",18.189114
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"oom-pipe",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"opcode",982.976986
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"qsort",3.899904
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"remap",330.169693
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"resources",1202.992069
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"rmap",224.07825
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"shm",45.345363
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"shm-sysv",103.277009
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"stack",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"stackmmap",0.499312
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"str",5426.834675
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"stream",60.316656
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"tsearch",6.968691
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"vecmath",386.454161
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"vm",13840.395222
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"vm-rw",27.987448
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"vm-splice",216709.531137
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,7,"zero",215466.034607
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"af-alg",23112.023128
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"atomic",525384.791867
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"bigheap",8667.330352
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"brk",215857.257918
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"bsearch",177.274987
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"cache",21.699879
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"cpu",71.766075
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"crypt",73.274237
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"full",79741.63232
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"heapsort",1.799956
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"hsearch",1204.292161
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"icache",327.795936
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"lockbus",1075722.281997
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"longjmp",45544.946494
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"lsearch",4.300014
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"malloc",717742.180291
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"matrix",2091.812319
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"memcpy",108.730012
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"mincore",21277.716679
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"mmap",0.399875
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"mremap",7.19714
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"msync",12.624172
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"nop",90979.935995
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,,115252.972629
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"numa",18.187538
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"oom-pipe",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"opcode",974.601873
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"qsort",3.699898
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"remap",348.20682
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"resources",1206.87768
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"rmap",335.043231
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"shm",43.714545
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"shm-sysv",1107.248102
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"stack",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"stackmmap",0.499849
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"str",5388.623639
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"stream",61.723869
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"tsearch",6.967405
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"vecmath",389.266051
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"vm",13829.097091
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"vm-rw",27.70474
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"vm-splice",279087.506463
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,3,"zero",214656.074738
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"af-alg",23451.502268
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"atomic",523556.44714
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"bigheap",6419.117523
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"brk",220470.281584
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"bsearch",177.243902
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"cache",20.599837
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"cpu",71.70044
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"crypt",72.741726
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"full",78819.825907
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"heapsort",1.899942
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"hsearch",1175.994224
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"icache",340.878699
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"lockbus",1074811.487294
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"longjmp",46600.893318
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"lsearch",4.300019
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"malloc",718508.79563
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"matrix",2093.812979
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"memcpy",108.52181
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"mincore",19736.208697
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"mmap",0.299043
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"mremap",7.197718
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"msync",13.094752
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"nop",90979.609744
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,,106255.809201
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"numa",17.992537
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"oom-pipe",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"opcode",973.077914
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"qsort",3.099924
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"remap",314.882607
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"resources",1219.856257
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"rmap",279.748302
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"shm",42.644068
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"shm-sysv",105.28783
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"stack",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"stackmmap",0.596529
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"str",5445.625707
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"stream",51.39004
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"tsearch",6.9859
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"vecmath",389.879373
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"vm",13847.938554
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"vm-rw",28.189865
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"vm-splice",262330.406326
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,9,"zero",215419.270703
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"af-alg",23010.755028
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"atomic",526623.67347
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"bigheap",7266.853979
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"brk",198702.972054
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"bsearch",172.526832
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"cache",21.199902
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"cpu",71.868965
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"crypt",72.753947
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"full",79768.516809
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"heapsort",1.799955
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"hsearch",1178.093652
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"icache",331.022672
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"lockbus",1090860.963711
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"longjmp",45541.47807
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"lsearch",4.30001
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"malloc",712136.762292
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"matrix",2092.807983
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"memcpy",102.044028
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"mincore",20874.579666
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"mmap",0.298271
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"mremap",7.198644
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"msync",12.966003
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"nop",90983.509982
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,,110420.450219
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"numa",18.298077
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"oom-pipe",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"opcode",983.290167
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"qsort",3.799917
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"remap",356.992195
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"resources",1204.817848
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"rmap",431.467855
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"shm",42.69843
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"shm-sysv",683.997457
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"stack",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"stackmmap",0.597475
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"str",5429.323947
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"stream",61.251416
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"tsearch",6.963042
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"vecmath",388.474669
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"vm",13819.043135
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"vm-rw",27.627473
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"vm-splice",255595.344058
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,4,"zero",197711.950507
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"af-alg",23523.144942
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"atomic",524553.350987
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"bigheap",6047.802234
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"brk",221344.899439
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"bsearch",172.850011
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"cache",20.099984
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"cpu",71.758515
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"crypt",72.747388
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"full",77896.090586
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"heapsort",1.799959
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"hsearch",1211.086313
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"icache",332.654531
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"lockbus",1089039.278587
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"longjmp",46597.504419
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"lsearch",4.300021
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"malloc",709792.435051
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"matrix",2091.809825
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"memcpy",103.45874
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"mincore",19663.313921
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"mmap",0.399953
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"mremap",7.19761
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"msync",12.961971
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"nop",90977.118406
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,,108063.107556
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"numa",18.195704
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"oom-pipe",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"opcode",977.277609
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"qsort",3.799916
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"remap",315.643686
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"resources",1188.656806
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"rmap",277.072041
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"shm",44.781702
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"shm-sysv",1060.213703
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"stack",0
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"stackmmap",0.498207
git@github.com:ivotron/clapp-popper,c2cc504,ivo,1512873230,stressng,issdm-41,8,"str",5529.036515
